"","pmid","variable_name","variable","value","annotators","var_freq","precision"
"5051","37830725","HYPERTENSION","TIMING_LOGIC","MEASURED DURING ROUTINE CHECK-UPS",10,3,0.3
"5052","37830725","DIABETES MELLITUS","TIMING_LOGIC","MEASURED ANNUALLY DURING ROUTINE CHECK-UPS",10,2,0.2
"5053","37830725","VITAMIN D LEVELS","TIMING_LOGIC","MEASURED AT THE TIME OF STUDY ENROLLMENT",10,1,0.1
"5054","37830725","ALCOHOL USE DISORDER","TIMING_LOGIC","ASSESSED DURING ROUTINE CHECK-UPS",10,1,0.1
"5055","37830725","RISK OF HEART FAILURE","TIMING_LOGIC","ASSESSED DURING ROUTINE CHECK-UPS",10,1,0.1
"5056","37698858","ANTIHYPERTENSIVE USE","TIMING_LOGIC","ASSESSED DURING ROUTINE HEALTH VISITS",10,1,0.1
"5057","37698858","ALL-CAUSE DEMENTIA","TIMING_LOGIC","ASSESSED THROUGHOUT THE STUDY DURATION",10,1,0.1
"5058","38229871","DEMENTIA","TIMING_LOGIC","RECORDED DURING PATIENT ASSESSMENTS",10,2,0.2
"5059","38229871","HEART FAILURE","TIMING_LOGIC","ASSESSED DURING ROUTINE CHECK-UPS",10,3,0.3
"5060","38229871","KIDNEY DISEASE","TIMING_LOGIC","DETERMINED DURING ROUTINE LABORATORY TESTS",10,1,0.1
"5061","38229871","CANCER","TIMING_LOGIC","DOCUMENTED DURING CANCER DIAGNOSIS AND TREATMENT",10,1,0.1
"5062","38229871","ARTERIAL HYPERTENSION","TIMING_LOGIC","MEASURED DURING ROUTINE CHECK-UPS",10,1,0.1
"5063","38229871","DIABETES","TIMING_LOGIC","ASSESSED DURING ROUTINE MEDICAL VISITS",10,1,0.1
"5064","38229871","ISCHEMIC HEART DISEASE","TIMING_LOGIC","DETERMINED DURING CARDIAC EVALUATIONS",10,1,0.1
"5065","38229871","CEREBROVASCULAR DISEASE","TIMING_LOGIC","DOCUMENTED DURING NEUROLOGICAL ASSESSMENTS",10,1,0.1
"5066","38229871","PERIPHERAL VASCULAR DISEASE","TIMING_LOGIC","NOT SPECIFIED",10,1,0.1
"5067","38229871","LEUKEMIA","TIMING_LOGIC","IDENTIFIED DURING HEMATOLOGIC EVALUATIONS",10,1,0.1
"5068","31617930","BODY MASS INDEX","TIMING_LOGIC",NA,10,7,0.7
"5069","31617930","CARDIOVASCULAR DISEASE","TIMING_LOGIC",NA,10,2,0.2
"5070","31617930","HYPERCHOLESTEROLEMIA","TIMING_LOGIC",NA,10,7,0.7
"5071","31617930","DIABETES","TIMING_LOGIC",NA,10,7,0.7
"5072","31617930","DEPRESSION","TIMING_LOGIC",NA,10,3,0.3
"5073","31617930","TRAUMATIC BRAIN INJURY","TIMING_LOGIC",NA,10,7,0.7
"5074","31617930","TOBACCO USE","TIMING_LOGIC",NA,10,7,0.7
"5075","31617930","ALCOHOL USE","TIMING_LOGIC",NA,10,3,0.3
"5076","31617930","ALZHEIMER DISEASE AGE AT SYMPTOMATIC ONSET","TIMING_LOGIC",NA,10,1,0.1
"5077","31617930","APOE Ε4 ALLELE STATUS","TIMING_LOGIC",NA,10,5,0.5
"5078","31617930","EARLY-ONSET DEMENTIA","TIMING_LOGIC",NA,10,1,0.1
"5079","31617930","AD POLYGENIC RISK SCORES","TIMING_LOGIC",NA,10,5,0.5
"5080","29574441","BODY MASS INDEX","TIMING_LOGIC","MEASURED AT THE TIME OF STUDY ENROLLMENT AND PERIODICALLY DURING FOLLOW-UP VISITS",10,1,0.1
"5081","29574441","APOEE4 STATUS","TIMING_LOGIC","GENETIC TESTING DONE AT STUDY ENROLLMENT",10,1,0.1
"5082","29574441","HYPERTENSION","TIMING_LOGIC","DIAGNOSED DURING ROUTINE MEDICAL CHECK-UPS AND MONITORED PERIODICALLY",10,1,0.1
"5083","29574441","DIET","TIMING_LOGIC","ASSESSED THROUGH SELF-REPORTED DIETARY QUESTIONNAIRES",10,1,0.1
"5084","29574441","PHYSICAL ACTIVITY","TIMING_LOGIC","ASSESSED THROUGH SELF-REPORTED QUESTIONNAIRES ON PHYSICAL ACTIVITIES",10,1,0.1
"5085","29574441","INTELLECTUAL ENRICHMENT","TIMING_LOGIC","ASSESSED THROUGH SELF-REPORTED QUESTIONNAIRES ON INTELLECTUAL ACTIVITIES",10,1,0.1
"5086","29574441","INSULIN SENSITIVITY","TIMING_LOGIC","EVALUATED THROUGH INSULIN SENSITIVITY CHECK INDEX MEASUREMENTS",10,1,0.1
"5087","29574441","MRI-BASED BRAIN ATROPHY","TIMING_LOGIC","ASSESSED THROUGH VOLUMETRIC MRI SCANS",10,1,0.1
"5088","29574441","MEMORY","TIMING_LOGIC","EVALUATED THROUGH MEMORY TESTS DURING COGNITIVE ASSESSMENTS",10,1,0.1
"5089","29574441","EXECUTIVE FUNCTION","TIMING_LOGIC","ASSESSED THROUGH EXECUTIVE FUNCTION TESTS DURING COGNITIVE ASSESSMENTS",10,1,0.1
"5090","37203319","GENDER","TIMING_LOGIC","RECORDED AT THE TIME OF STUDY ENROLLMENT",10,1,0.1
"5091","37203319","ARTERIAL HYPERTENSION","TIMING_LOGIC","ASSESSED DURING ROUTINE CHECK-UPS",10,1,0.1
"5092","37203319","CHRONIC RENAL FAILURE","TIMING_LOGIC","ASSESSED DURING ROUTINE CHECK-UPS",10,1,0.1
"5093","37203319","DEMENTIA","TIMING_LOGIC","RECORDED DURING PATIENT EVALUATION",10,1,0.1
"5094","37203319","CHRONIC OBSTRUCTIVE PULMONARY DISEASE","TIMING_LOGIC","RECORDED DURING PATIENT EVALUATION",10,1,0.1
"5095","37203319","HEART FAILURE","TIMING_LOGIC","RECORDED DURING CLINICAL ASSESSMENTS",10,1,0.1
"5096","37203319","PRIOR STROKE","TIMING_LOGIC","RECORDED DURING PATIENT HISTORY TAKING",10,1,0.1
"5097","37203319","CHARLSON INDEX","TIMING_LOGIC","EVALUATED DURING PATIENT ASSESSMENT",10,1,0.1
"5098","37203319","GLUCOCORTICOID TREATMENT","TIMING_LOGIC","ADMINISTERED DURING HOSPITALIZATION AS PER TREATMENT PROTOCOL",10,1,0.1
"5099","37203319","COVID-19 EPIDEMIOLOGICAL WAVES","TIMING_LOGIC","IDENTIFIED BASED ON TEMPORAL ANALYSIS OF PATIENT ADMISSIONS",10,1,0.1
"5100","30180830","FEV1","TIMING_LOGIC","MEASURED AT THE AGE OF 79 YEARS",10,1,0.1
"5101","30180830","GRIP STRENGTH","TIMING_LOGIC","MEASURED AT THE AGE OF 79 YEARS",10,1,0.1
"5102","30180830","6M WALK TIME","TIMING_LOGIC","MEASURED AT THE AGE OF 79 YEARS",10,1,0.1
"5103","30180830","SEX","TIMING_LOGIC","RECORDED AT THE TIME OF STUDY ENROLLMENT",10,1,0.1
"5104","30180830","HEIGHT","TIMING_LOGIC","RECORDED AT THE TIME OF STUDY ENROLLMENT",10,1,0.1
"5105","30180830","AGE","TIMING_LOGIC","RECORDED AT THE TIME OF STUDY ENROLLMENT",10,2,0.2
"5106","30180830","APOE Ɛ4 CARRIER STATUS","TIMING_LOGIC","RECORDED AT THE TIME OF STUDY ENROLLMENT",10,1,0.1
"5107","30180830","SMOKING STATUS","TIMING_LOGIC","RECORDED AT THE TIME OF STUDY ENROLLMENT",10,2,0.2
"5108","30180830","HISTORY OF CARDIOVASCULAR OR CEREBROVASCULAR DISEASE","TIMING_LOGIC","RECORDED AT THE TIME OF STUDY ENROLLMENT",10,1,0.1
"5109","30180830","HISTORY OF HYPERTENSION","TIMING_LOGIC","RECORDED AT THE TIME OF STUDY ENROLLMENT",10,1,0.1
"5110","30180830","HISTORY OF DIABETES","TIMING_LOGIC","RECORDED AT THE TIME OF STUDY ENROLLMENT",10,1,0.1
"5111","36699985","RISK OF HEART FAILURE","TIMING_LOGIC","ASSESSED DURING ROUTINE CHECK-UPS",10,4,0.4
"5112","34176293","BLOOD PRESSURE VARIABILITY","TIMING_LOGIC","MEASURED AT BASELINE AND FOLLOW-UP VISITS",10,4,0.4
"5113","34176293","INCIDENT DEMENTIA","TIMING_LOGIC","ASSESSED DURING FOLLOW-UP VISITS",10,2,0.2
"5114","34176293","COGNITIVE DECLINE","TIMING_LOGIC","ASSESSED DURING FOLLOW-UP VISITS",10,2,0.2
"5115","34176293","SEX","TIMING_LOGIC","RECORDED AT STUDY ENROLLMENT",10,1,0.1
"5116","34176293","ANTIHYPERTENSIVE DRUGS","TIMING_LOGIC","RECORDED AT STUDY ENROLLMENT AND FOLLOW-UP VISITS",10,1,0.1
"5117","34176293","COGNITIVE ASSESSMENTS","TIMING_LOGIC","ADMINISTERED AT BASELINE AND FOLLOW-UP VISITS",10,1,0.1
"5118","34176293","SD OF SYSTOLIC BPV","TIMING_LOGIC","CALCULATED DURING ANALYSIS",10,1,0.1
"5119","37711969","BLOOD PRESSURE VARIABILITY","TIMING_LOGIC","MEASURED VIA 24-HOUR AMBULATORY BP MONITOR AND HOME-BASED BP MONITOR",10,1,0.1
"5120","37711969","ARTERIAL STIFFNESS","TIMING_LOGIC","EVALUATED THROUGH PULSE WAVE ANALYSIS AND PULSE WAVE VELOCITY",10,1,0.1
"5121","35897033","DIABETES MELLITUS","TIMING_LOGIC","MEASURED ANNUALLY DURING ROUTINE CHECK-UPS",10,5,0.5
"5122","35897033","COGNITIVE PERFORMANCE","TIMING_LOGIC","ASSESSED DURING COGNITIVE TESTS",10,2,0.2
"5123","35897033","DEPRESSION SYMPTOMS","TIMING_LOGIC","SCREENED DURING BASELINE AND FOLLOW-UP APPOINTMENTS",10,1,0.1
"5124","35897033","ARTERIAL HYPERTENSION","TIMING_LOGIC","MEASURED DURING ROUTINE CHECK-UPS",10,2,0.2
"5125","35897033","EDUCATION LEVEL","TIMING_LOGIC","RECORDED AT THE TIME OF STUDY ENROLLMENT",10,1,0.1
"5126","35897033","GLOBAL COGNITIVE Z-SCORE","TIMING_LOGIC","CALCULATED FROM COGNITIVE TEST SCORES AT BASELINE AND FOLLOW-UP",10,1,0.1
"5127","35533660","SUBJECTIVE COGNITIVE DECLINE","TIMING_LOGIC","SELF-REPORTED BY PARTICIPANTS AT BASELINE",10,1,0.1
"5128","35533660","SCD-RELATED WORRY","TIMING_LOGIC","ASSESSED AT BASELINE AND FOLLOW-UP VISITS",10,1,0.1
"5129","35533660","PHYSICAL ACTIVITY","TIMING_LOGIC","SELF-REPORTED FREQUENCY OR DURATION",10,1,0.1
"5130","35533660","HYPERTENSION","TIMING_LOGIC","MEASURED DURING ROUTINE CHECK-UPS",10,1,0.1
"5131","35533660","VISION PROBLEMS","TIMING_LOGIC","ASSESSED DURING OPHTHALMOLOGIC EXAMINATIONS",10,1,0.1
"5132","35533660","DEPRESSION","TIMING_LOGIC","ASSESSED THROUGH STANDARDIZED SCALES OR QUESTIONNAIRES",10,1,0.1
"5133","35533660","PERCEIVED SOCIAL STATUS","TIMING_LOGIC","ASSESSED THROUGH SURVEYS OR INTERVIEWS",10,2,0.2
"5134","35533660","PERSONALITY TRAITS","TIMING_LOGIC","ASSESSED THROUGH PERSONALITY ASSESSMENTS",10,1,0.1
"5135","34872609","MINI MENTAL STATE EXAMINATION SCORE","TIMING_LOGIC","ASSESSED AT THE TIME OF STUDY ENROLLMENT",10,2,0.2
"5136","34872609","SMOKING STATUS","TIMING_LOGIC","ASSESSED AT THE TIME OF STUDY ENROLLMENT",10,3,0.3
"5137","34872609","DRINKING STATUS","TIMING_LOGIC","ASSESSED AT THE TIME OF STUDY ENROLLMENT",10,3,0.3
"5138","34872609","DIABETES","TIMING_LOGIC","ANNUAL ASSESSMENT DURING ROUTINE CHECK-UPS",10,2,0.2
"5139","38443972","DIABETES","TIMING_LOGIC","MEASURED ANNUALLY DURING ROUTINE CHECK-UPS",10,4,0.4
"5140","38443972","HYPERLIPIDEMIA","TIMING_LOGIC","MEASURED DURING ROUTINE CHECK-UPS",10,4,0.4
"5141","38443972","HYPERCHOLESTEROLEMIA","TIMING_LOGIC","MEASURED DURING ROUTINE CHECK-UPS",10,3,0.3
"5142","38443972","MARITAL STATUS","TIMING_LOGIC","RECORDED AT THE TIME OF STUDY ENROLLMENT",10,6,0.6
"5143","38443972","SMOKING","TIMING_LOGIC","RECORDED AT THE TIME OF STUDY ENROLLMENT",10,5,0.5
"5144","38443972","INCOME","TIMING_LOGIC","RECORDED AT THE TIME OF STUDY ENROLLMENT",10,7,0.7
"5145","38443972","PHYSICAL ACTIVITY","TIMING_LOGIC","RECORDED AT THE TIME OF STUDY ENROLLMENT",10,5,0.5
"5146","38443972","DEMENTIA","TIMING_LOGIC","RECORDED AT THE TIME OF STUDY ENROLLMENT",10,4,0.4
"5147","38443972","DEPRESSED MOOD","TIMING_LOGIC","RECORDED AT THE TIME OF STUDY ENROLLMENT",10,4,0.4
"5148","37079031","COGNITIVE DECLINE","TIMING_LOGIC","ASSESSED LONGITUDINALLY AT REGULAR INTERVALS",10,1,0.1
"5149","37079031","INNER RETINAL LAYER THICKNESS","TIMING_LOGIC","MEASURED DURING OPTICAL COHERENCE TOMOGRAPHY SCANS",10,1,0.1
"5150","37079031","MACULAR THICKNESS","TIMING_LOGIC","MEASURED DURING OPTICAL COHERENCE TOMOGRAPHY SCANS",10,3,0.3
"5151","37079031","PERIPAPILLARY RETINAL NERVE FIBER LAYER THICKNESS","TIMING_LOGIC","MEASURED DURING OPTICAL COHERENCE TOMOGRAPHY SCANS",10,1,0.1
"5152","37079031","DISEASE DURATION","TIMING_LOGIC","RECORDED AT THE TIME OF STUDY ENROLLMENT AND UPDATED ACCORDINGLY",10,1,0.1
"5153","37079031","GLOBAL COGNITION","TIMING_LOGIC","EVALUATED USING STANDARDIZED COGNITIVE ASSESSMENT TOOLS",10,1,0.1
"5154","37079031","CAG REPEATS","TIMING_LOGIC","RECORDED AT THE TIME OF GENETIC TESTING",10,1,0.1
"5155","37079031","MOCA SCORES","TIMING_LOGIC","ADMINISTERED AT VARIOUS TIME POINTS DURING THE STUDY",10,1,0.1
"5156","37079031","UNIFIED HUNTINGTON'S DISEASE RATING SCALE SCORE","TIMING_LOGIC","SCORED PERIODICALLY TO TRACK DISEASE PROGRESSION",10,1,0.1
"5157","37079031","DISEASE BURDEN","TIMING_LOGIC","CALCULATED BASED ON DISEASE DURATION AND SEVERITY MEASURES",10,1,0.1
"5158","36265125","PULMONARY DISEASE","TIMING_LOGIC","EVALUATED DURING ROUTINE CLINICAL ASSESSMENTS",10,1,0.1
"5159","36265125","DEMENTIA","TIMING_LOGIC","ASSESSED DURING COGNITIVE ASSESSMENTS",10,1,0.1
"5160","36265125","GASTROINTESTINAL DISEASE","TIMING_LOGIC","IDENTIFIED DURING GASTROINTESTINAL EVALUATIONS",10,1,0.1
"5161","36265125","STROKE","TIMING_LOGIC","DIAGNOSED DURING ACUTE CARE OR REHABILITATIVE INTERVENTIONS",10,1,0.1
"5162","36265125","HEPATOBIILIARY DISEASE","TIMING_LOGIC","IDENTIFIED DURING LIVER FUNCTION TESTS OR IMAGING STUDIES",10,1,0.1
"5163","36265125","DIABETES MELLITUS","TIMING_LOGIC","MEASURED DURING ROUTINE MEDICAL VISITS OR LABORATORY TESTS",10,1,0.1
"5164","36265125","CARDIOVASCULAR DISEASE","TIMING_LOGIC","EVALUATED DURING CARDIAC ASSESSMENTS OR HOSPITALIZATIONS",10,1,0.1
"5165","36265125","HYPERLIPIDEMIA","TIMING_LOGIC","ASSESSED DURING LIPID PROFILE TESTING",10,1,0.1
"5166","36265125","AUTOIMMUNE DISEASE","TIMING_LOGIC","DIAGNOSED DURING AUTOIMMUNE PANELS OR SPECIFIC ANTIBODY TESTS",10,1,0.1
"5167","36265125","CANCER","TIMING_LOGIC","DIAGNOSED DURING CANCER SCREENINGS OR SYMPTOMATIC PRESENTATIONS",10,1,0.1
"5168","36265125","KIDNEY DISEASE","TIMING_LOGIC","IDENTIFIED DURING RENAL FUNCTION TESTS OR IMAGING STUDIES",10,1,0.1
"5169","36265125","HYPERTENSION","TIMING_LOGIC","MEASURED DURING ROUTINE BLOOD PRESSURE CHECKS OR CLINICAL VISITS",10,1,0.1
"5170","36265125","PSYCHOTIC DISORDERS","TIMING_LOGIC","DIAGNOSED DURING PSYCHIATRIC EVALUATIONS OR HOSPITALIZATIONS",10,1,0.1
"5171","37448423","ALCOHOLISM","TIMING_LOGIC","ASSESSED DURING ROUTINE CHECK-UPS",10,2,0.2
"5172","37448423","RISK OF HEART FAILURE","TIMING_LOGIC","ASSESSED DURING ROUTINE CHECK-UPS",10,6,0.6
"5173","33126696","DIABETES MELLITUS","TIMING_LOGIC",NA,10,1,0.1
"5174","33126696","DEPRESSION","TIMING_LOGIC",NA,10,1,0.1
"5175","33126696","DYSLIPIDEMIA","TIMING_LOGIC",NA,10,1,0.1
"5176","33126696","HYPERTENSION","TIMING_LOGIC",NA,10,1,0.1
"5177","36092174","WEIGHT","TIMING_LOGIC","MEASURED AT THE TIME OF STUDY ENROLLMENT",10,1,0.1
"5178","36092174","HEIGHT","TIMING_LOGIC","MEASURED AT THE TIME OF STUDY ENROLLMENT",10,1,0.1
"5179","36092174","BODY MASS INDEX","TIMING_LOGIC","CALCULATED USING WEIGHT AND HEIGHT AT THE TIME OF STUDY ENROLLMENT",10,1,0.1
"5180","36092174","COMORBIDITIES","TIMING_LOGIC","RECORDED AT THE TIME OF STUDY ENROLLMENT",10,1,0.1
"5181","36092174","NUTRITIONAL STATUS","TIMING_LOGIC","EVALUATED DURING THE STUDY PERIOD",10,2,0.2
"5182","36092174","FRACTURE CIRCUMSTANCES","TIMING_LOGIC","RECORDED AT THE TIME OF FRACTURE OCCURRENCE",10,2,0.2
"5183","36092174","MINI NUTRITIONAL ASSESSMENT","TIMING_LOGIC","ADMINISTERED DURING THE STUDY PERIOD",10,1,0.1
"5184","33798213","BP VARIABILITY","TIMING_LOGIC","MEASURED AT MULTIPLE CLINIC VISITS OVER A DEFINED PERIOD",10,1,0.1
"5185","33798213","HYPERTENSIVE STATUS","TIMING_LOGIC","IDENTIFIED BASED ON BILLING CODES, PROGRESS NOTES, AND MEDICATION PRESCRIPTIONS",10,1,0.1
"5186","33798213","AGE","TIMING_LOGIC","RECORDED AT THE TIME OF CLINIC VISITS",10,1,0.1
"5187","33798213","COMORBIDITIES","TIMING_LOGIC","IDENTIFIED BASED ON DIAGNOSTIC CODES, TEST RESULTS, AND MEDICATION PRESCRIPTIONS",10,1,0.1
"5188","33798213","ANTIHYPERTENSIVE THERAPY","TIMING_LOGIC","DETERMINED BY PRESCRIPTIONS WITHIN EMR",10,1,0.1
"5189","33798213","GENDER","TIMING_LOGIC","RECORDED AT THE TIME OF CLINIC VISITS",10,1,0.1
"5190","31444142","VITAMIN D DEFICIENCY","TIMING_LOGIC",NA,10,2,0.2
"5191","31444142","GENDER","TIMING_LOGIC",NA,10,3,0.3
"5192","31444142","EDUCATION","TIMING_LOGIC",NA,10,2,0.2
"5193","31444142","HYPERTENSION","TIMING_LOGIC",NA,10,2,0.2
"5194","31444142","DIABETES MELLITUS","TIMING_LOGIC",NA,10,2,0.2
"5195","31444142","ALCOHOLISM","TIMING_LOGIC",NA,10,2,0.2
"5196","31444142","OBESITY","TIMING_LOGIC",NA,10,2,0.2
"5197","31444142","ETHNICITY","TIMING_LOGIC",NA,10,2,0.2
"5198","31444142","RISK OF HEART FAILURE","TIMING_LOGIC",NA,10,2,0.2
"5199","33067992","HIGH WAIST CIRCUMFERENCE","TIMING_LOGIC",NA,10,4,0.4
"5200","33067992","HIGH GLUCOSE","TIMING_LOGIC",NA,10,4,0.4
"5201","33067992","LOW HDL CHOLESTEROL","TIMING_LOGIC",NA,10,4,0.4
"5202","33067992","HIGH TRIGLYCERIDES","TIMING_LOGIC",NA,10,4,0.4
"5203","33067992","SYSTOLIC BLOOD PRESSURE","TIMING_LOGIC",NA,10,2,0.2
"5204","33067992","DIASTOLIC BLOOD PRESSURE","TIMING_LOGIC",NA,10,2,0.2
"5205","33067992","GLUCOSE","TIMING_LOGIC",NA,10,1,0.1
"5206","33067992","HDL CHOLESTEROL","TIMING_LOGIC",NA,10,1,0.1
"5207","33067992","TRIGLYCERIDES","TIMING_LOGIC",NA,10,1,0.1
"5208","33067992","VERBAL FLUENCY","TIMING_LOGIC",NA,10,2,0.2
"5209","33067992","CONSTRUCTIONAL PRACTICE","TIMING_LOGIC",NA,10,1,0.1
"5210","33067992","WORD LIST LEARNING","TIMING_LOGIC",NA,10,2,0.2
"5211","33067992","WORD LIST RECALL","TIMING_LOGIC",NA,10,2,0.2
"5212","33067992","WORD LIST RECOGNITION DISCRIMINABILITY","TIMING_LOGIC",NA,10,2,0.2
"5213","33067992","MSSS FOR NON-HISPANIC WHITE MEN","TIMING_LOGIC",NA,10,1,0.1
"5214","33067992","MSSS FOR NON-HISPANIC WHITE WOMEN","TIMING_LOGIC",NA,10,1,0.1
"5215","33067992","SMOKERS","TIMING_LOGIC",NA,10,1,0.1
"5216","33067992","ALCOHOL DRINKERS","TIMING_LOGIC",NA,10,1,0.1
"5217","33767305","MT SKEW","TIMING_LOGIC","RECORDED DURING LSFG MEASUREMENTS SYNCHRONIZED WITH THE CARDIAC CYCLE",10,1,0.1
"5218","33767305","MV SKEW","TIMING_LOGIC","RECORDED DURING LSFG MEASUREMENTS SYNCHRONIZED WITH THE CARDIAC CYCLE",10,1,0.1
"5219","33767305","HR","TIMING_LOGIC","RECORDED DURING LSFG MEASUREMENTS AND BP ASSESSMENT",10,1,0.1
"5220","33767305","DBP","TIMING_LOGIC","RECORDED DURING LSFG MEASUREMENTS AND PARTICIPANT RESTING PERIOD",10,1,0.1
"5221","33767305","AGE","TIMING_LOGIC","RECORDED DURING LSFG MEASUREMENTS AND STUDY ENROLLMENT",10,1,0.1
"5222","36389342","PACE DOMAIN OF GAIT","TIMING_LOGIC","MEASURED DURING GAIT ASSESSMENTS",10,1,0.1
"5223","36389342","RHYTHM DOMAIN OF GAIT","TIMING_LOGIC","MEASURED DURING GAIT ASSESSMENTS",10,1,0.1
"5224","36389342","GRAY MATTER VOLUME ASSOCIATED WITH PACE","TIMING_LOGIC","ASSESSED THROUGH NEUROIMAGING SCANS",10,1,0.1
"5225","36389342","GRAY MATTER VOLUME ASSOCIATED WITH RHYTHM","TIMING_LOGIC","ASSESSED THROUGH NEUROIMAGING SCANS",10,1,0.1
"5226","36389342","VASCULAR DISEASE","TIMING_LOGIC","DIAGNOSED DURING MEDICAL EXAMINATIONS",10,1,0.1
"5227","30368247","BMI","TIMING_LOGIC","MEASURED AT EACH HEALTH EXAMINATION",10,1,0.1
"5228","30368247","SYSTOLIC BLOOD PRESSURE","TIMING_LOGIC","MEASURED AT EACH HEALTH EXAMINATION",10,2,0.2
"5229","30368247","GLUCOSE LEVELS","TIMING_LOGIC","FASTING GLUCOSE LEVELS MEASURED DURING HEALTH EXAMINATIONS",10,1,0.1
"5230","30368247","TOTAL CHOLESTEROL","TIMING_LOGIC","BLOOD SAMPLES TAKEN DURING HEALTH EXAMINATIONS",10,1,0.1
"5231","30368247","DEMENTIA","TIMING_LOGIC","DIAGNOSIS RECORDED DURING HEALTH ASSESSMENTS",10,1,0.1
"5232","33655975","COGNITIVE FUNCTION","TIMING_LOGIC","ASSESSED DURING THE STUDY PERIOD",10,2,0.2
"5233","33655975","BODY MASS INDEX","TIMING_LOGIC","MEASURED AT THE START OF THE STUDY",10,1,0.1
"5234","33655975","FAT MASS INDEX","TIMING_LOGIC","MEASURED USING DXA DURING THE STUDY PERIOD",10,1,0.1
"5235","33655975","TRUNK FAT MASS INDEX","TIMING_LOGIC","MEASURED USING DXA DURING THE STUDY PERIOD",10,1,0.1
"5236","33655975","FAT-FREE MASS INDEX","TIMING_LOGIC","MEASURED USING DXA DURING THE STUDY PERIOD",10,1,0.1
"5237","37830725","PHYSICAL FITNESS","TIMING_LOGIC","ASSESSED DURING THE STUDY",10,2,0.2
"5238","37830725","CENTRAL FAT ACCUMULATION","TIMING_LOGIC","MEASURED DURING THE STUDY",10,1,0.1
"5239","37830725","HYPERGLYCEMIA","TIMING_LOGIC","TESTED DURING THE STUDY",10,1,0.1
"5240","37830725","DYSLIPIDEMIA","TIMING_LOGIC","EVALUATED IN THE STUDY",10,1,0.1
"5241","37830725","HYPERTENSION","TIMING_LOGIC","ASSESSED IN THE STUDY",10,1,0.1
"5242","37830725","QOL","TIMING_LOGIC","EVALUATED AS PART OF THE STUDY",10,1,0.1
"5243","37698858","BP","TIMING_LOGIC","MEASURED AT BASELINE",10,1,0.1
"5244","37698858","AGE","TIMING_LOGIC","RECORDED AT THE TIME OF STUDY ENROLLMENT",10,2,0.2
"5245","38229871","DEMENTIA","TIMING_LOGIC","RECORDED AS PART OF PATIENT MEDICAL HISTORY",10,1,0.1
"5246","38229871","HEART FAILURE","TIMING_LOGIC","RECORDED DURING ROUTINE CARDIOLOGY EVALUATIONS",10,1,0.1
"5247","38229871","KIDNEY DISEASE","TIMING_LOGIC","REGULARLY MONITORED THROUGH LABORATORY TESTS",10,1,0.1
"5248","38229871","CANCER","TIMING_LOGIC","THROUGHOUT PATIENT MEDICAL HISTORY",10,1,0.1
"5249","38229871","ARTERIAL HYPERTENSION","TIMING_LOGIC","REGULARLY MONITORED DURING MEDICAL VISITS",10,1,0.1
"5250","38229871","DIABETES","TIMING_LOGIC","REGULARLY MONITORED THROUGH BLOOD TESTS",10,1,0.1
"5251","38229871","ISCHEMIC HEART DISEASE","TIMING_LOGIC","DIAGNOSED DURING CARDIAC EVALUATIONS",10,1,0.1
"5252","38229871","CEREBROVASCULAR DISEASE","TIMING_LOGIC","DETECTED DURING NEUROLOGICAL ASSESSMENTS",10,1,0.1
"5253","38229871","PERIPHERAL VASCULAR DISEASE","TIMING_LOGIC","EVALUATED DURING VASCULAR ASSESSMENTS",10,1,0.1
"5254","38229871","LEUKEMIA","TIMING_LOGIC","PRESENT IN MEDICAL HISTORY OR DIAGNOSED DURING BLOOD TESTS",10,1,0.1
"5255","38229871","DYSLIPIDEMIA","TIMING_LOGIC","REGULARLY MONITORED THROUGH LIPID PROFILE TESTS",10,1,0.1
"5256","31617930","AGE AT SYMPTOMATIC ONSET OF ALZHEIMER DISEASE","TIMING_LOGIC",NA,10,1,0.1
"5257","31617930","YEARS OF EDUCATION","TIMING_LOGIC",NA,10,3,0.3
"5258","31617930","HISTORY OF CARDIOVASCULAR DISEASE","TIMING_LOGIC",NA,10,5,0.5
"5259","31617930","ACTIVE DEPRESSION WITHIN 2 YEARS","TIMING_LOGIC",NA,10,4,0.4
"5260","31617930","UNHEALTHY ALCOHOL USE","TIMING_LOGIC",NA,10,4,0.4
"5261","31617930","RETROSPECTIVE DETERMINATION OF AGE AT SYMPTOMATIC ONSET","TIMING_LOGIC",NA,10,2,0.2
"5262","31617930","ETHNICITY/RACE","TIMING_LOGIC",NA,10,4,0.4
"5263","31617930","PATERNAL OR MATERNAL HISTORY OF DEMENTIA","TIMING_LOGIC",NA,10,1,0.1
"5264","31617930","PARENTAL HISTORY OF EARLY-ONSET DEMENTIA","TIMING_LOGIC",NA,10,4,0.4
"5265","29574441","DIET","TIMING_LOGIC","ASSESSED THROUGH A FOOD FREQUENCY QUESTIONNAIRE OVER THE PRIOR YEAR",10,1,0.1
"5266","29574441","INSULIN SENSITIVITY","TIMING_LOGIC","MEASURED USING QUANTITATIVE INSULIN SENSITIVITY CHECK INDEX",10,2,0.2
"5267","29574441","EC THICKNESS","TIMING_LOGIC","MEASURED USING AUTOMATED SEGMENTATION TOOLS",10,1,0.1
"5268","29574441","MEMORY","TIMING_LOGIC","ASSESSED THROUGH MEMORY TESTS",10,1,0.1
"5269","29574441","BMI","TIMING_LOGIC","CALCULATED USING WEIGHT AND HEIGHT MEASUREMENTS",10,1,0.1
